"","status","family","pval","qval","gene_short_name","num_cells_expressed","use_for_ordering"
"Fam150b","OK","negbinomial.size",0.224455726686971,0.469175689844095,"Fam150b",11,FALSE
"Acp1","OK","negbinomial.size",0.230048528301211,0.475845560268047,"Acp1",379,TRUE
"Sh3yl1","OK","negbinomial.size",0.825550203714377,0.918180516477856,"Sh3yl1",28,FALSE
"Lamb1","OK","negbinomial.size",0.0161583586627359,0.0803072340236582,"Lamb1",15,FALSE
"Dld","OK","negbinomial.size",0.317254725599075,0.570885748402403,"Dld",212,TRUE
"Cbll1","OK","negbinomial.size",0.577838988053431,0.774868286063057,"Cbll1",75,TRUE
"Bcap29","OK","negbinomial.size",0.87816168182348,0.945099455884594,"Bcap29",56,TRUE
"Dus4l","OK","negbinomial.size",0.445786572280421,0.679842723050409,"Dus4l",15,FALSE
"Cog5","OK","negbinomial.size",0.827822759269553,0.919208436916942,"Cog5",28,FALSE
"Hbp1","OK","negbinomial.size",0.541772643508582,0.748871869144834,"Hbp1",242,TRUE
"Ccdc71l","OK","negbinomial.size",0.0302939690106696,0.128586148643106,"Ccdc71l",69,TRUE
"Nampt","OK","negbinomial.size",0.266905789035543,0.515413798368481,"Nampt",172,TRUE
"Gdap10","OK","negbinomial.size",0.530597710520685,0.741936354391664,"Gdap10",27,FALSE
"Sypl","OK","negbinomial.size",0.109179171314923,0.304537891279438,"Sypl",345,TRUE
"Atxn7l1","OK","negbinomial.size",0.14971187584912,0.371600121183039,"Atxn7l1",33,FALSE
"Twistnb","OK","negbinomial.size",0.666572422894962,0.828640780557309,"Twistnb",160,TRUE
"Twist1","OK","negbinomial.size",0.000170593650283808,0.00186609468243597,"Twist1",449,TRUE
"Gm18025","OK","negbinomial.size",0.224422469475742,0.469175689844095,"Gm18025",60,TRUE
"Snx13","OK","negbinomial.size",0.186353119148278,0.421958588235119,"Snx13",53,TRUE
"Tspan13","OK","negbinomial.size",0.199672500941378,0.440458670383679,"Tspan13",15,FALSE
"Bzw2","OK","negbinomial.size",0.0038330962632698,0.0260799494391022,"Bzw2",66,TRUE
"Ankmy2","OK","negbinomial.size",0.348376828701744,0.601194113834093,"Ankmy2",43,TRUE
"Ispd","OK","negbinomial.size",0.939600461507935,0.971055340905635,"Ispd",12,FALSE
"Meox2","OK","negbinomial.size",0.104018033500106,0.294722144981591,"Meox2",491,TRUE
"Agmo","OK","negbinomial.size",0.906450431764277,0.958144671633154,"Agmo",70,TRUE
"Etv1","OK","negbinomial.size",0.00149933787237415,0.0122193310529634,"Etv1",128,TRUE
"Arl4a","OK","negbinomial.size",0.00056661617863228,0.0052345431968288,"Arl4a",417,TRUE
"Scin","OK","negbinomial.size",0.381664869508272,0.631435657095778,"Scin",66,TRUE
"Lsmem1","OK","negbinomial.size",0.0491418290004452,0.182708472388517,"Lsmem1",51,TRUE
"Gm17056","OK","negbinomial.size",2.21728475140613e-10,6.08992473633751e-09,"Gm17056",153,TRUE
"Ifrd1","OK","negbinomial.size",1.25422627974937e-11,3.85695985053569e-10,"Ifrd1",515,TRUE
"Zfp277","OK","negbinomial.size",0.485272799627139,0.710102767383353,"Zfp277",150,TRUE
"Dock4","OK","negbinomial.size",0.371568552402688,0.621555037800347,"Dock4",20,FALSE
"Immp2l","OK","negbinomial.size",0.207339357518553,0.449931223925815,"Immp2l",24,FALSE
"Dnajb9","OK","negbinomial.size",0.0231605777186257,0.10541731678104,"Dnajb9",301,TRUE
"Pnpla8","OK","negbinomial.size",0.069538762900025,0.22872068595764,"Pnpla8",198,TRUE
"Stxbp6","OK","negbinomial.size",0.270970293924335,0.52083929909367,"Stxbp6",207,TRUE
"Nova1","OK","negbinomial.size",0.0142154398786415,0.0731732748185835,"Nova1",41,TRUE
"Gm1818","OK","negbinomial.size",0.191956656776163,0.428840968068916,"Gm1818",14,FALSE
"Prkd1","OK","negbinomial.size",0.880004745004891,0.94581887352486,"Prkd1",73,TRUE
"G2e3","OK","negbinomial.size",0.55666325933567,0.758735956692391,"G2e3",47,TRUE
"Scfd1","OK","negbinomial.size",0.444190919941964,0.678475830407432,"Scfd1",191,TRUE
"Coch","OK","negbinomial.size",0.00127188390354004,0.0105654047613563,"Coch",10,FALSE
"Strn3","OK","negbinomial.size",0.0572456552487745,0.200194109040273,"Strn3",348,TRUE
"Ap4s1","OK","negbinomial.size",0.418774014353346,0.662373934513655,"Ap4s1",207,TRUE
"Hectd1","OK","negbinomial.size",0.0111569333030455,0.0610547947833658,"Hectd1",271,TRUE
"Heatr5a","OK","negbinomial.size",4.0792828051332e-05,0.000515941795872716,"Heatr5a",103,TRUE
"Dtd2","OK","negbinomial.size",0.696019217199826,0.845117710254768,"Dtd2",96,TRUE
"Nubpl","OK","negbinomial.size",0.383958864507052,0.633673495679827,"Nubpl",29,FALSE
"Arhgap5","OK","negbinomial.size",0.53548803037309,0.745148251379715,"Arhgap5",241,TRUE
"Npas3","OK","negbinomial.size",0.18212313739896,0.416923244344613,"Npas3",29,FALSE
"Sptssa","OK","negbinomial.size",0.977312840684695,0.989860936041902,"Sptssa",422,TRUE
"Eapp","OK","negbinomial.size",0.400362922361418,0.64795882553178,"Eapp",273,TRUE
"Snx6","OK","negbinomial.size",0.509986658534132,0.726256258169206,"Snx6",297,TRUE
"Cfl2","OK","negbinomial.size",0.0891393404138835,0.267543284773993,"Cfl2",338,TRUE
"Baz1a","OK","negbinomial.size",0.0963282037952716,0.280854887944058,"Baz1a",57,TRUE
"2700097O09Rik","OK","negbinomial.size",0.648916451225592,0.818154562605084,"2700097O09Rik",54,TRUE
"Fam177a","OK","negbinomial.size",1.91465902725391e-06,3.09605614132861e-05,"Fam177a",385,TRUE
"Srp54b","OK","negbinomial.size",0.90074219627678,0.95602751757665,"Srp54b",385,TRUE
"1700047I17Rik2","OK","negbinomial.size",0.109666849611166,0.305082494740497,"1700047I17Rik2",37,TRUE
"Ppp2r3c","OK","negbinomial.size",0.412109178832689,0.657567344154794,"Ppp2r3c",119,TRUE
"1110008L16Rik","OK","negbinomial.size",0.786305747012903,0.898016938547349,"1110008L16Rik",22,FALSE
"Psma6","OK","negbinomial.size",0.0579797859517916,0.201433830514985,"Psma6",409,TRUE
"Nfkbia","OK","negbinomial.size",5.11611477127564e-68,1.1466236425383e-65,"Nfkbia",687,TRUE
"Ralgapa1","OK","negbinomial.size",0.0781131552457695,0.24615748528799,"Ralgapa1",113,TRUE
"Brms1l","OK","negbinomial.size",0.138782931326019,0.354253669617674,"Brms1l",76,TRUE
"Mbip","OK","negbinomial.size",0.880380229300237,0.94581887352486,"Mbip",79,TRUE
"Pax9","OK","negbinomial.size",0.0287456347741075,0.123893686406279,"Pax9",14,FALSE
"Prps1l3","OK","negbinomial.size",0.233087066538411,0.479401097514443,"Prps1l3",14,FALSE
"Mipol1","OK","negbinomial.size",0.915545950225791,0.961670002324239,"Mipol1",22,FALSE
"Sec23a","OK","negbinomial.size",0.744144887802105,0.876393863658475,"Sec23a",244,TRUE
"Gemin2","OK","negbinomial.size",0.115237309159508,0.314656258879494,"Gemin2",47,TRUE
"Trappc6b","OK","negbinomial.size",0.425991012931998,0.668017812890564,"Trappc6b",450,TRUE
"Pnn","OK","negbinomial.size",0.897928207808489,0.954715728958349,"Pnn",206,TRUE
"Gm5786","OK","negbinomial.size",0.417126096248914,0.661990516154275,"Gm5786",74,TRUE
"Ctage5","OK","negbinomial.size",0.418659169996507,0.662373934513655,"Ctage5",212,TRUE
"Fbxo33","OK","negbinomial.size",0.304325919264507,0.557781526214927,"Fbxo33",71,TRUE
"Gm527","OK","negbinomial.size",0.543073434683031,0.749837470312721,"Gm527",16,FALSE
"Klhl28","OK","negbinomial.size",0.180160679414598,0.414044416226412,"Klhl28",42,TRUE
"Fam179b","OK","negbinomial.size",0.612183843673315,0.796712404093716,"Fam179b",64,TRUE
"Prpf39","OK","negbinomial.size",0.849056866523462,0.931792306949556,"Prpf39",74,TRUE
"Fkbp3","OK","negbinomial.size",0.675586492545024,0.833768968662945,"Fkbp3",367,TRUE
"Fancm","OK","negbinomial.size",0.186149917615521,0.421598890548692,"Fancm",19,FALSE
"Mis18bp1","OK","negbinomial.size",0.00779394214618408,0.045850661946082,"Mis18bp1",11,FALSE
"Rps29","OK","negbinomial.size",0.0782766499435512,0.246400139310742,"Rps29",730,TRUE
"Rpl36al","OK","negbinomial.size",1.84205202076596e-07,3.58698709359063e-06,"Rpl36al",703,TRUE
"Mgat2","OK","negbinomial.size",0.0963526841004615,0.280854887944058,"Mgat2",387,TRUE
"Dnaaf2","OK","negbinomial.size",0.910616462569715,0.95977878852109,"Dnaaf2",59,TRUE
"9330151L19Rik","OK","negbinomial.size",0.743375938324072,0.876054118873473,"9330151L19Rik",20,FALSE
"Pole2","OK","negbinomial.size",0.0346553584541927,0.141784573507734,"Pole2",18,FALSE
"Klhdc1","OK","negbinomial.size",0.312661248997457,0.566297390700744,"Klhdc1",57,TRUE
"Klhdc2","OK","negbinomial.size",0.217541494077713,0.461122653775827,"Klhdc2",352,TRUE
"Nemf","OK","negbinomial.size",0.297660976256518,0.551337008252982,"Nemf",150,TRUE
"Arf6","OK","negbinomial.size",0.00178100957926843,0.0140648297006921,"Arf6",440,TRUE
"Vcpkmt","OK","negbinomial.size",0.315959446473893,0.569418069666524,"Vcpkmt",41,TRUE
"Sos2","OK","negbinomial.size",0.723631017384316,0.862752333312975,"Sos2",81,TRUE
"L2hgdh","OK","negbinomial.size",0.180475359597691,0.414597556304167,"L2hgdh",20,FALSE
"Atp5s","OK","negbinomial.size",0.00184436118375885,0.0144631990379298,"Atp5s",33,FALSE
"Map4k5","OK","negbinomial.size",0.679781763459084,0.836275600101273,"Map4k5",104,TRUE
"Atl1","OK","negbinomial.size",0.703127314392201,0.849880777163089,"Atl1",21,FALSE
"Sav1","OK","negbinomial.size",0.622941622011187,0.802193037951892,"Sav1",341,TRUE
"Nin","OK","negbinomial.size",0.0553816894217833,0.196487833204765,"Nin",83,TRUE
"Pygl","OK","negbinomial.size",2.94743128170454e-05,0.000390412706179446,"Pygl",36,FALSE
"Tmx1","OK","negbinomial.size",0.118639643939979,0.321595512818434,"Tmx1",310,TRUE
"Frmd6","OK","negbinomial.size",0.000160763920752294,0.00178015859283618,"Frmd6",359,TRUE
"Actr10","OK","negbinomial.size",0.582247037881671,0.777763774764811,"Actr10",326,TRUE
"Psma3","OK","negbinomial.size",0.877041718267577,0.945099455884594,"Psma3",600,TRUE
"3110056K07Rik","OK","negbinomial.size",0.85605778855234,0.934840800020221,"3110056K07Rik",28,FALSE
"Arid4a","OK","negbinomial.size",0.0574253982956207,0.200532568806708,"Arid4a",214,TRUE
"Timm9","OK","negbinomial.size",0.520953246921664,0.734928664384152,"Timm9",88,TRUE
"2700049A03Rik","OK","negbinomial.size",0.83137038003449,0.921588335014986,"2700049A03Rik",38,TRUE
"Dact1","OK","negbinomial.size",0.0260211439624574,0.115254126183122,"Dact1",74,TRUE
"Daam1","OK","negbinomial.size",0.000686370746826367,0.00622791140804556,"Daam1",68,TRUE
"L3hypdh","OK","negbinomial.size",0.599763263153029,0.788880754319821,"L3hypdh",67,TRUE
"Jkamp","OK","negbinomial.size",0.205862317650214,0.448027409514139,"Jkamp",362,TRUE
"Pcnxl4","OK","negbinomial.size",0.0109347997359699,0.0600663558045485,"Pcnxl4",50,TRUE
"Dhrs7","OK","negbinomial.size",0.00635473535872995,0.0390198161259878,"Dhrs7",359,TRUE
"Ppm1a","OK","negbinomial.size",0.136571445051422,0.350852731143107,"Ppm1a",203,TRUE
"4930447C04Rik","OK","negbinomial.size",0.788442358548882,0.898753155973613,"4930447C04Rik",19,FALSE
"Six1","OK","negbinomial.size",0.855558444377281,0.934650822131797,"Six1",184,TRUE
"Six4","OK","negbinomial.size",0.0569254937665184,0.199657928997686,"Six4",39,TRUE
"Mnat1","OK","negbinomial.size",0.874596164234572,0.944615184365587,"Mnat1",206,TRUE
"Trmt5","OK","negbinomial.size",0.574380868497405,0.77241233797935,"Trmt5",16,FALSE
"Slc38a6","OK","negbinomial.size",0.300468582745759,0.553791272738318,"Slc38a6",38,TRUE
"Tmem30b","OK","negbinomial.size",0.000997431891540245,0.00865780153106118,"Tmem30b",56,TRUE
"Hif1a","OK","negbinomial.size",0.133405674159611,0.346051848294583,"Hif1a",285,TRUE
"Snapc1","OK","negbinomial.size",0.599959448738679,0.788916402554053,"Snapc1",62,TRUE
"Rhoj","OK","negbinomial.size",0.157388781763348,0.383329425872652,"Rhoj",364,TRUE
"Ppp2r5e","OK","negbinomial.size",0.266708176248545,0.515120962261496,"Ppp2r5e",119,TRUE
"Wdr89","OK","negbinomial.size",0.00125549805975461,0.0104680887333409,"Wdr89",718,TRUE
"Sgpp1","OK","negbinomial.size",0.869170845827711,0.941371687936864,"Sgpp1",128,TRUE
"Syne2","OK","negbinomial.size",0.00451191239808437,0.0297940426240032,"Syne2",42,TRUE
"Mthfd1","OK","negbinomial.size",0.21863691672255,0.462201475221081,"Mthfd1",80,TRUE
"Zbtb25","OK","negbinomial.size",0.006638606143857,0.0404745486659747,"Zbtb25",53,TRUE
"Zbtb1","OK","negbinomial.size",0.0420600856604947,0.163733250228025,"Zbtb1",124,TRUE
"Hspa2","OK","negbinomial.size",0.81189806517533,0.910614792069712,"Hspa2",85,TRUE
"Plekhg3","OK","negbinomial.size",0.187498792205659,0.423100294456484,"Plekhg3",46,TRUE
"Churc1","OK","negbinomial.size",0.0328648660201779,0.136502479103823,"Churc1",491,TRUE
"Fntb","OK","negbinomial.size",0.329614699915975,0.584717797571381,"Fntb",31,FALSE
"Max","OK","negbinomial.size",0.000318285744523388,0.0031769133240111,"Max",394,TRUE
"Fut8","OK","negbinomial.size",0.802286252666417,0.906018315769412,"Fut8",110,TRUE
"Gphn","OK","negbinomial.size",0.756980590849987,0.884538529829505,"Gphn",70,TRUE
"Mpp5","OK","negbinomial.size",0.0654413395187646,0.219167857336305,"Mpp5",117,TRUE
"Atp6v1d","OK","negbinomial.size",0.251388999642646,0.497357597455985,"Atp6v1d",246,TRUE
"Eif2s1","OK","negbinomial.size",0.222772359149179,0.467313189184893,"Eif2s1",191,TRUE
"Tmem229b","OK","negbinomial.size",0.525539503948068,0.738262086287425,"Tmem229b",11,FALSE
"Pigh","OK","negbinomial.size",0.338710340966141,0.592039442532974,"Pigh",86,TRUE
"Vti1b","OK","negbinomial.size",0.761998681638802,0.886151642428852,"Vti1b",420,TRUE
"Rdh11","OK","negbinomial.size",0.42821469976882,0.669070541774874,"Rdh11",57,TRUE
"Rdh12","OK","negbinomial.size",0.078180151175884,0.246230122000269,"Rdh12",13,FALSE
"Zfyve26","OK","negbinomial.size",0.170697162459721,0.401979375047664,"Zfyve26",19,FALSE
"Zfp36l1","OK","negbinomial.size",4.06892976993535e-14,1.50483257431999e-12,"Zfp36l1",487,TRUE
"Gm26669","OK","negbinomial.size",0.957585519956454,0.980331019242831,"Gm26669",28,FALSE
"2310015A10Rik","OK","negbinomial.size",0.325457842684035,0.579729865699776,"2310015A10Rik",31,FALSE
"Actn1","OK","negbinomial.size",0.0496914087236309,0.184019142814609,"Actn1",326,TRUE
"Dcaf5","OK","negbinomial.size",0.334150761526935,0.588109538820611,"Dcaf5",48,TRUE
"Exd2","OK","negbinomial.size",0.401597796171469,0.648739354749528,"Exd2",52,TRUE
"Galnt16","OK","negbinomial.size",0.332859957549179,0.586796072707647,"Galnt16",18,FALSE
"Erh","OK","negbinomial.size",7.4066750423818e-05,0.000892464521773446,"Erh",480,TRUE
"Slc39a9","OK","negbinomial.size",0.785084677523285,0.897601760695574,"Slc39a9",67,TRUE
"Susd6","OK","negbinomial.size",0.0477026824580144,0.179052245482799,"Susd6",159,TRUE
"Srsf5","OK","negbinomial.size",0.510733268697089,0.726765334478676,"Srsf5",391,TRUE
"Smoc1","OK","negbinomial.size",6.45645664355405e-08,1.34983308111319e-06,"Smoc1",32,FALSE
"Gm20498","OK","negbinomial.size",0.234889500062794,0.481488475086121,"Gm20498",21,FALSE
"Cox16","OK","negbinomial.size",0.726604570857771,0.865009117288025,"Cox16",55,TRUE
"Synj2bp","OK","negbinomial.size",0.942361296183942,0.972922488026281,"Synj2bp",187,TRUE
"Med6","OK","negbinomial.size",0.957562527581204,0.980331019242831,"Med6",104,TRUE
"Ttc9","OK","negbinomial.size",6.6118759500986e-12,2.08711779991e-10,"Ttc9",47,TRUE
"Pcnx","OK","negbinomial.size",0.00828460141527101,0.048160224275275,"Pcnx",207,TRUE
"Sipa1l1","OK","negbinomial.size",0.968403454092011,0.986325254867068,"Sipa1l1",43,TRUE
"Dcaf4","OK","negbinomial.size",0.0494443438639001,0.183407254994659,"Dcaf4",254,TRUE
"Zfyve1","OK","negbinomial.size",0.414751053759627,0.659903494026746,"Zfyve1",18,FALSE
"Rbm25","OK","negbinomial.size",0.592087644777376,0.783942310678099,"Rbm25",456,TRUE
"Psen1","OK","negbinomial.size",0.285305701447088,0.537392472328564,"Psen1",96,TRUE
"Numb","OK","negbinomial.size",0.693103794594223,0.84393296811791,"Numb",76,TRUE
"2410016O06Rik","OK","negbinomial.size",0.307495566701362,0.561067262176634,"2410016O06Rik",39,TRUE
"Acot2","OK","negbinomial.size",0.198881143992968,0.439404988088564,"Acot2",52,TRUE
"Dnal1","OK","negbinomial.size",0.184718621994764,0.419869549304933,"Dnal1",21,FALSE
"Elmsan1","OK","negbinomial.size",0.200294729816593,0.44135187231892,"Elmsan1",49,TRUE
"Ptgr2","OK","negbinomial.size",0.290194198880179,0.542076378171577,"Ptgr2",101,TRUE
"Zfp410","OK","negbinomial.size",0.715523991010806,0.857196679659958,"Zfp410",59,TRUE
"Coq6","OK","negbinomial.size",0.0650536109486526,0.218338027749541,"Coq6",44,TRUE
"Entpd5","OK","negbinomial.size",0.937033975033444,0.97001410847342,"Entpd5",57,TRUE
"Rnf113a2","OK","negbinomial.size",0.0360272815100534,0.145858175871656,"Rnf113a2",59,TRUE
"Aldh6a1","OK","negbinomial.size",0.131002914794137,0.341956362260213,"Aldh6a1",81,TRUE
"Lin52","OK","negbinomial.size",0.160687030579437,0.388178766472119,"Lin52",22,FALSE
"Abcd4","OK","negbinomial.size",0.00221869139755072,0.0167447036436848,"Abcd4",88,TRUE
"Npc2","OK","negbinomial.size",0.00910637431432795,0.0523581480586757,"Npc2",649,TRUE
"Isca2","OK","negbinomial.size",0.203630470468512,0.445593253675092,"Isca2",76,TRUE
"Ltbp2","OK","negbinomial.size",3.50835909783289e-51,5.95676849247202e-49,"Ltbp2",133,TRUE
"D030025P21Rik","OK","negbinomial.size",0.0254479236976924,0.113477689198703,"D030025P21Rik",11,FALSE
"Arel1","OK","negbinomial.size",0.0188298654645554,0.0904059436143136,"Arel1",34,FALSE
"Fcf1","OK","negbinomial.size",0.641633744038672,0.8136126469908,"Fcf1",246,TRUE
"Ylpm1","OK","negbinomial.size",0.209960608997136,0.452726300639197,"Ylpm1",109,TRUE
"Dlst","OK","negbinomial.size",0.451142526669078,0.684008003497996,"Dlst",102,TRUE
"Pgf","OK","negbinomial.size",0.00132318653845918,0.0109509810561105,"Pgf",13,FALSE
"Eif2b2","OK","negbinomial.size",0.54288946204856,0.749675823994598,"Eif2b2",108,TRUE
"Mlh3","OK","negbinomial.size",0.208233681699619,0.450650180982218,"Mlh3",30,FALSE
"Acyp1","OK","negbinomial.size",0.238718002664696,0.485057039180965,"Acyp1",192,TRUE
"Zc2hc1c","OK","negbinomial.size",0.743117835728777,0.876054118873473,"Zc2hc1c",21,FALSE
"Nek9","OK","negbinomial.size",0.317293193449736,0.570885748402403,"Nek9",91,TRUE
"Tmed10","OK","negbinomial.size",0.738209085507039,0.873442193241672,"Tmed10",694,TRUE
"Fos","OK","negbinomial.size",1.50267801490631e-86,4.81114566715432e-84,"Fos",671,TRUE
"Jdp2","OK","negbinomial.size",0.115421693595986,0.314950348547304,"Jdp2",120,TRUE
"0610007P14Rik","OK","negbinomial.size",0.00224232411108772,0.0168867499925061,"0610007P14Rik",132,TRUE
"Ttll5","OK","negbinomial.size",0.636076827920067,0.809482770019502,"Ttll5",39,TRUE
"Tgfb3","OK","negbinomial.size",2.25645895580005e-05,0.000306124443809872,"Tgfb3",447,TRUE
"Ift43","OK","negbinomial.size",0.623425777875165,0.802355491773183,"Ift43",278,TRUE
"Gpatch2l","OK","negbinomial.size",0.0147686512270063,0.0751513405659267,"Gpatch2l",24,FALSE
"Irf2bpl","OK","negbinomial.size",3.45750096467332e-05,0.000449475125407531,"Irf2bpl",454,TRUE
"Cipc","OK","negbinomial.size",0.435118186043876,0.673006817502785,"Cipc",35,FALSE
"Pomt2","OK","negbinomial.size",0.0874045969189007,0.264075468609652,"Pomt2",26,FALSE
"Gstz1","OK","negbinomial.size",0.28577712071891,0.537661781519296,"Gstz1",78,TRUE
"Tmed8","OK","negbinomial.size",0.839577785448572,0.926653074336324,"Tmed8",24,FALSE
"Vipas39","OK","negbinomial.size",0.620173882589838,0.800619518697347,"Vipas39",59,TRUE
"Ahsa1","OK","negbinomial.size",0.0764896982176962,0.242885678160245,"Ahsa1",310,TRUE
"Sptlc2","OK","negbinomial.size",0.14296258294283,0.361634019064865,"Sptlc2",88,TRUE
"Alkbh1","OK","negbinomial.size",0.260835038812362,0.508245078235321,"Alkbh1",59,TRUE
"Slirp","OK","negbinomial.size",0.0298676055829797,0.127503385966808,"Slirp",456,TRUE
"Snw1","OK","negbinomial.size",0.587660919961229,0.781869952225383,"Snw1",301,TRUE
"Adck1","OK","negbinomial.size",0.0878499517092699,0.265108751266382,"Adck1",37,TRUE
"Dio2","OK","negbinomial.size",0.000226853424848508,0.00237359428464275,"Dio2",69,TRUE
"Gm26512","OK","negbinomial.size",0.0115704629258403,0.0625765480439024,"Gm26512",16,FALSE
"Cep128","OK","negbinomial.size",0.70708805394589,0.852045978845103,"Cep128",13,FALSE
"Gtf2a1","OK","negbinomial.size",0.375130401608151,0.624727957208475,"Gtf2a1",51,TRUE
"Sel1l","OK","negbinomial.size",0.534378467720358,0.744528765094494,"Sel1l",239,TRUE
"Flrt2","OK","negbinomial.size",0.0120244842016315,0.0647507784543407,"Flrt2",226,TRUE
"Galc","OK","negbinomial.size",0.276513903118641,0.527120218534342,"Galc",14,FALSE
"Spata7","OK","negbinomial.size",0.993813782774869,0.997016763632514,"Spata7",30,FALSE
"Ptpn21","OK","negbinomial.size",0.0900025861181759,0.268609180711715,"Ptpn21",61,TRUE
"Zc3h14","OK","negbinomial.size",0.00503242507938577,0.0325221196306788,"Zc3h14",176,TRUE
"Ttc8","OK","negbinomial.size",0.68033291002773,0.836586260262345,"Ttc8",72,TRUE
"Foxn3","OK","negbinomial.size",0.572026239004381,0.770911128596885,"Foxn3",275,TRUE
"Tdp1","OK","negbinomial.size",0.319203198939071,0.573327624188367,"Tdp1",48,TRUE
